report_date,url,domain,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,num_archives,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain
2023-11-01T12:02:43.829000Z,https://ads-kingled.com/ftbucydv.php,ads-kingled.com,2022-03-28T13:47:15Z,2023-09-06T15:40:43Z,True,True,False,False,0,-2,-2,False,False
2023-11-01T12:02:43.318000Z,https://cf-ipfs.com/ipfs/QmQKZ1YWCDECBUNEX6aMGJq33DoEGkp1TCZTXQ9EdyYjaM/detector.html,bafybeia5n5muqzqeekpfkoj66syxmvnxtkwx34e6aykjhqhiu44spjqary.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,56,False,True
2023-11-01T12:02:42.392000Z,https://brawny-second-crayon.glitch.me/izzo.html,brawny-second-crayon.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,23,False,True
2023-11-01T12:02:41.456000Z,https://dweb.link/ipfs/QmSwRTfLRGejTZK9t2QVTuE7HfiCJHmSZEouXGBzRQ7fk9,bafybeicek4mgh3v3u5jcfdsovfimilhzzcc4f6nwratf2k55pf46fjpfxy.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,55,False,True
2023-11-01T12:02:41.234000Z,https://dweb.link/ipfs/QmRXU7Gi5FsqddHSM2vDSTDS9McVcWoeQzqFJZpxq5tDsk,bafybeibplb3ku5jiyzmnhfxkwzsctyx3ls2qe2iwz7ukpzvrmvge7kviu4.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2024-04-16T16:03:47.191Z,True,True,True,True,1,-1,55,False,True
2023-11-01T12:02:41.136000Z,https://bafybeigyp2cjhkqpljyz5cjeu6elqhbljivyhrr5iug5k7wko6qkojbijy.ipfs.cf-ipfs.com/,bafybeigyp2cjhkqpljyz5cjeu6elqhbljivyhrr5iug5k7wko6qkojbijy.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,108,False,True
2023-11-01T12:02:40.804000Z,https://www.office1020.duckdns.org/pass.php?wa=wsignin1.0&client_id=fe9c55ad-8a94-46b2-a3c3-816799478139,www.office1020.duckdns.org,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,True,True,True,True,2,41,108,False,True
2023-11-01T12:02:40.704000Z,https://www.office1020.duckdns.org/login.php?wa=wsignin1.0&client_id=fe9c55ad-8a94-46b2-a3c3-816799478139,www.office1020.duckdns.org,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,True,True,True,True,2,41,106,False,True
2023-11-01T12:02:40.596000Z,https://office1020.duckdns.org/pass.php?wa=wsignin1.0&client_id=fe9c55ad-8a94-46b2-a3c3-816799478139,office1020.duckdns.org,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,True,True,True,True,2,41,108,False,True
2023-11-01T12:02:40.486000Z,https://office1020.duckdns.org/login.php?wa=wsignin1.0&client_id=fe9c55ad-8a94-46b2-a3c3-816799478139,office1020.duckdns.org,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,True,True,True,True,2,41,106,False,True
2023-11-01T12:02:39.635000Z,https://cf-ipfs.com/ipfs/QmP1Eevz32D38spbZpmAGQehDFyu4Raw3CghEjrNWwU8Hb,bafybeiaj4jz6rnrwy6pkerlmoqykz7s5tsf64p3svl5tpwijlh7hqxdagy.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,56,False,True
2023-11-01T12:02:39.211000Z,https://dweb.link/ipfs/QmU83PCRDkq6o4pBvEHHPu96QvZJ5NV98aguT75hktZ1u3,bafybeicv5m2wm55yai5m6nd3grnthxjhu7b3btqqlbriqviwcuojihts3i.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,55,False,True
2023-11-01T12:02:38.897000Z,https://bafybeicv5m2wm55yai5m6nd3grnthxjhu7b3btqqlbriqviwcuojihts3i.ipfs.dweb.link/,bafybeicv5m2wm55yai5m6nd3grnthxjhu7b3btqqlbriqviwcuojihts3i.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,55,False,True
2023-11-01T12:02:36.350000Z,https://ads-kingled.com/djjdjjdjw.php,ads-kingled.com,2022-03-28T13:47:15Z,2023-09-06T15:40:43Z,True,True,False,False,0,-2,-2,False,False
2023-11-01T12:02:36.153000Z,https://cloudflare-ipfs.com/ipfs/bafybeie3c5fmnf3xkm65adghkvyxjb634xam5j4r7r3mymzzt7lsokobba,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,50,False,False
2023-11-01T12:02:34.909000Z,https://bafybeifsrbgd4ypobqlat4epspfsdjyik4bfhiplpa6x6z34awhlpdpjkq.ipfs.dweb.link/,bafybeifsrbgd4ypobqlat4epspfsdjyik4bfhiplpa6x6z34awhlpdpjkq.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2024-04-16T16:03:47.191Z,True,True,True,True,1,-1,98,False,True
2023-11-01T12:02:34.159000Z,https://645mlo2y.com/Rakuten/index.php,645mlo2y.com,2022-12-04T10:19:49Z,2023-10-30T14:26:46Z,True,False,False,False,0,-2,-2,False,False
2023-11-01T12:02:34.056000Z,https://processingmarijuana.com/Rakuten/index.php,processingmarijuana.com,2022-01-26T19:08:54Z,2023-04-23T07:03:22Z,True,False,False,False,0,-2,-2,False,False
2023-11-01T12:02:33.849000Z,https://grupwaoyj1.terbaru-2023.com/vhsfhqpdhdxih1/,grupwaoyj1.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,143,False,True
2023-11-01T12:02:33.233000Z,https://cf-ipfs.com/ipfs/QmbcgrGRr6zLjY1UKZeqpqWvvUbVLyCXVMsMpUL2yDiv6c,bafybeigfioslvzrrf7lfshbyv7swjknm6nb4esbqrxl7m27qkfr4oqzque.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,55,False,True
2023-11-01T12:02:32.312000Z,https://cloudflare-ipfs.com/ipfs/bafybeigsquri7y6gfarhuryfanjhwbgpgjrzysly4x3rgsaxemrdej6l3y,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,50,False,False
2023-11-01T12:02:27.112000Z,https://anz-net-verification.com/,anz-net-verification.com,2023-11-01T03:29:00Z,2023-11-01T03:29:01Z,True,False,False,False,0,-2,-2,True,False
2023-11-01T12:02:25.574000Z,https://chat-whatsappsys810j.terbaru-2023.com/bergabung,chat-whatsappsys810j.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,143,False,True
2023-11-01T12:02:25.475000Z,https://chat-whatsapphejrf0z.terbaru-2023.com/bergabung,chat-whatsapphejrf0z.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,143,False,True
2023-11-01T12:02:23.306000Z,https://ffspind7my.terbaru-2023.com/vhsfhqpdhdxih1,ffspind7my.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,263,False,True
2023-11-01T12:02:22.784000Z,https://facebooksexa.blogspot.com/,facebooksexa.blogspot.com,2000-07-31T21:38:58Z,2023-06-29T10:00:58Z,True,True,True,True,2,1995,103,False,True
2023-11-01T12:02:22.056000Z,https://ipfs.io/ipfs/bafybeia5udz3ieixerolfil7zbqgrme22fc6c4dj63s3rhafjqafnchu5u/?isd,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,93,False,False
2023-11-01T12:02:20.516000Z,https://afsalmadathingal.github.io/Netflix,afsalmadathingal.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,False,True,True,True,2,148,123,False,True
2023-11-01T12:02:19.881000Z,https://ffspinsta8.terbaru-2023.com/vhsfhqpdhdxih1,ffspinsta8.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,263,False,True
2023-11-01T12:02:19.774000Z,https://ffspinbrqn.terbaru-2023.com/vhsfhqpdhdxih1,ffspinbrqn.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,263,False,True
2023-11-01T12:02:19.556000Z,https://codaunggu314ulzcdwa.terbaru-2023.com/vhsfhqpdhdxih1,codaunggu314ulzcdwa.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,384,False,True
2023-11-01T12:02:19.419000Z,https://ffspinttez.terbaru-2023.com/vhsfhqpdhdxih1,ffspinttez.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,263,False,True
2023-11-01T12:02:19.092000Z,https://shreeompatil.github.io/netflixmobileclone,shreeompatil.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,False,True,True,True,2,148,106,False,True
2023-11-01T12:02:17.833000Z,https://cf-ipfs.com/ipfs/QmSiYwvvAwVMw7f79cxo8vHgGRToBnXiQoSqBmJUvhKuYi,bafybeicbbmbmepqtwg2pqldvt3ep2sxntdc5kjmjjlqmznngzgqcj33bf4.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,55,False,True
2023-11-01T12:02:17.072000Z,https://cloud.infura-ipfs.io/ipfs/QmSE4kogGvBmm8xd9gdDYRFmxQJxdfWXdaPCM581k4Fgc8/,cloud.infura-ipfs.io,2020-01-30T15:10:21Z,2023-01-02T03:38:40Z,True,True,False,False,0,-2,-2,False,True
2023-11-01T12:02:15.241000Z,https://infura-ipfs.io/ipfs/QmSE4kogGvBmm8xd9gdDYRFmxQJxdfWXdaPCM581k4Fgc8/,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,132,False,False
2023-11-01T12:02:15.133000Z,https://ipfs.io/ipfs/QmSE4kogGvBmm8xd9gdDYRFmxQJxdfWXdaPCM581k4Fgc8/,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,132,False,False
2023-11-01T12:02:14.916000Z,https://infura-ipfs.io/ipfs/QmNXcyuqmzT6Hwk7U6diphKRJRWXT5uoMKd4edwGf6u6fB,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,48,False,False
2023-11-01T12:02:14.707000Z,https://audit-auhome.com/,audit-auhome.com,2023-11-01T05:03:10Z,2023-11-01T05:03:11Z,True,False,False,False,0,-2,-2,True,False
2023-11-01T12:02:12.292000Z,https://vft3r5su1h74m.duckdns.org/xverify/signin?verify=cr51_28877,vft3r5su1h74m.duckdns.org,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,True,True,True,True,2,41,4349,False,True
2023-11-01T12:02:11.956000Z,https://ipfs.io/ipfs/bafybeif2eihew645tbn2ywjh24qoptqskdovv7hzxhjjfty7en5ckblodu/,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,72,False,False
2023-11-01T12:02:10.927000Z,https://unf.mya.mybluehost.me/cliente,unf.mya.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,399,False,True
2023-11-01T12:02:10.475000Z,https://nishant800.github.io/netflixclone,nishant800.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,False,True,True,True,2,148,161,False,True
2023-11-01T12:02:09.286000Z,https://barclaysverification.com/,barclaysverification.com,2023-11-01T10:02:49Z,2023-11-01T10:02:49Z,True,False,False,False,0,-2,-2,True,False
2023-11-01T12:02:08.850000Z,https://bafybeib633bfcnbnwvamc4lp3y5ab7bq6enthdfuiixvuhme25zzwsk3qq.ipfs.dweb.link/,bafybeib633bfcnbnwvamc4lp3y5ab7bq6enthdfuiixvuhme25zzwsk3qq.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,93,False,True
2023-11-01T12:02:08.223000Z,https://fleek.ipfs.io/ipfs/bafybeidlq2oosia5kjpgu5en33igksrmrtp6mm5k5qzcda4g53anrnz5gi/importantsharedocumentnewfileobs.html/,fleek.ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,38,False,True
2023-11-01T12:02:00.316000Z,https://losospl.github.io/,losospl.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,True,True,True,True,2,148,194,False,True
2023-11-01T12:02:00.014000Z,https://gateway.ipfs.io/ipfs/bafybeiey24qpr4bpenh6nzq6dz6vxqmclt36bsnygpwlvxawb6rh3osj2u/rtly-b05o6-h0g-vh4-59gh-9bg-9b-g.html,gateway.ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,52,False,True
2023-11-01T12:01:58.821000Z,https://sp187120.sitebeat.crazydomains.com/,sp187120.sitebeat.crazydomains.com,2001-12-10T19:06:37Z,2023-09-27T12:25:56Z,False,True,False,True,2,0,183,False,True
2023-11-01T12:01:58.720000Z,https://10078454126-gh.duckdns.org/info.php,10078454126-gh.duckdns.org,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,True,True,True,True,2,41,59,False,True
2023-11-01T12:01:58.617000Z,https://grupwawrxm.terbaru-2023.com/vhsfhqpdhdxih1/,grupwawrxm.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,143,False,True
2023-11-01T12:01:56.592000Z,https://dweb.link/ipfs/QmZT3nKCKoQnZzfvKWpZQWxjU9FdYFsCwBfm9KR8RteHV1,bafybeiffcqqrojyyi3ekttcwbgaxqeoqidk44i2lngacjvxcnrgfuihlka.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,55,False,True
2023-11-01T12:01:56.311000Z,https://xmu.sbv.mybluehost.me/DE/S_HypoEDIT/4d07b3b/Sign_in.php,xmu.sbv.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,863,False,True
2023-11-01T12:01:56.216000Z,https://xmu.sbv.mybluehost.me/DE/S_HypoEDIT/ef95de3,xmu.sbv.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,863,False,True
2023-11-01T12:01:56.026000Z,https://xmu.sbv.mybluehost.me/DE/S_HypoEDIT/,xmu.sbv.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,863,False,True
2023-11-01T12:01:55.839000Z,https://bafybeicgym3ei7yoik6mz6mrnounvbvg3zoauwtrhr73ldbmo2sopv7peu.ipfs.dweb.link/,bafybeicgym3ei7yoik6mz6mrnounvbvg3zoauwtrhr73ldbmo2sopv7peu.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,56,False,True
2023-11-01T12:01:55.745000Z,https://dweb.link/ipfs/QmT6strXGX69geiz4Y4und3XV1aCYJcjCnNswaVZQsza5r,bafybeicgym3ei7yoik6mz6mrnounvbvg3zoauwtrhr73ldbmo2sopv7peu.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,56,False,True
2023-11-01T12:01:55.650000Z,https://cloudflare-ipfs.com/ipfs/QmP3r3W7t6vBd3cNeS9RE7ztrpfYfs5LH9xPx5HEn2yy2r,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,113,False,False
2023-11-01T12:01:55.456000Z,https://bhwqcvdouswedcy7efdu.blogspot.com/?REDACTED,bhwqcvdouswedcy7efdu.blogspot.com,2000-07-31t21:38:58z,2023-06-29t10:00:58z,True,True,True,True,2,1995,524,False,True
2023-11-01T11:47:26.848000Z,https://error-usps-info.com/,error-usps-info.com,2023-11-01T11:21:15Z,2023-11-01T11:21:15Z,True,False,False,False,0,-2,-2,True,False
2023-11-01T11:31:56.632000Z,https://billing-dhl.id-986545.com/v1aiwOtxs2EUOHPOZ8uNcHb3W3Vb7B5LCjTJzqqdk3yrgoCbL9Htp7FCSP1AQU624PFjxaBqIS5RXuy/AUTH,billing-dhl.id-986545.com,2023-10-12T11:26:40Z,2023-10-12T11:26:41Z,True,False,False,False,0,-2,-2,False,True
2023-11-01T11:25:48.724000Z,https://spotify-log-access.185-235-218-66.cprapid.com/app/log/spoofi/Issued/settings/#Kxmjibhagoogle,spotify-log-access.185-235-218-66.cprapid.com,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,False,True,True,True,2,19,74,False,True
2023-11-01T11:00:58.820000Z,https://robinnhoodslogii.webflow.io/,robinnhoodslogii.webflow.io,2013-05-08T02:20:57Z,2023-07-27T13:14:14Z,True,True,True,True,2,54,17,False,True
2023-11-01T10:45:49.594000Z,https://robinhoodlogin.w3spaces.com/,robinhoodlogin.w3spaces.com,2020-12-21T07:26:31Z,2022-11-17T00:05:30Z,True,True,True,True,2,41,28,False,True
2023-11-01T10:24:38.295000Z,https://new.express.adobe.com/webpage/m5DiutIqpgNe0,new.express.adobe.com,1986-11-17T05:00:00Z,2024-04-17T23:03:57Z,True,True,True,True,2,404,136,False,True
2023-11-01T10:24:38.239000Z,https://new.express.adobe.com/webpage/SkuKFJm3etOcx,new.express.adobe.com,1986-11-17T05:00:00Z,2024-04-17T23:03:57Z,True,True,True,True,2,404,136,False,True
2023-11-01T10:24:38.229000Z,https://new.express.adobe.com/webpage/kW7pKDBRiZA2r,new.express.adobe.com,1986-11-17T05:00:00Z,2024-04-17T23:03:57Z,True,True,True,True,2,404,167,False,True
2023-11-01T10:24:38.224000Z,https://bt-business-41d9f7.webflow.io/,bt-business-41d9f7.webflow.io,2013-05-08T02:20:57Z,2023-07-27T13:14:14Z,True,True,True,True,2,54,31,False,True
2023-11-01T09:45:04.997000Z,https://jui8ytr.firebaseapp.com/epoffpxebd#13,jui8ytr.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,11,False,True
2023-11-01T09:29:53.139000Z,https://syu7bvf.web.app/zoc#1,syu7bvf.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,24,False,True
2023-11-01T09:29:53.083000Z,https://www.thomasedz.com/,www.thomasedz.com,2023-10-25T16:08:02Z,2023-10-25T16:08:02Z,True,False,False,False,0,-2,-2,False,True
2023-11-01T09:29:53.030000Z,https://www.enriquezs.com/,www.enriquezs.com,2023-10-25T16:08:02Z,2023-10-25T16:08:02Z,True,False,False,False,0,-2,-2,False,True
2023-11-01T09:29:52.938000Z,https://www.elisalbano.com/,www.elisalbano.com,2023-10-25T16:08:01Z,2023-10-25T16:08:01Z,True,False,False,False,0,-2,-2,False,True
2023-11-01T09:29:52.889000Z,https://www.chamberlande.com/,www.chamberlande.com,2023-10-25T16:08:01Z,2023-10-25T16:08:01Z,True,False,False,False,0,-2,-2,False,True
2023-11-01T09:23:45.544000Z,https://new.express.adobe.com/webpage/wYfz4M072cPyD,new.express.adobe.com,1986-11-17T05:00:00Z,2023-09-26T06:33:04Z,True,True,True,True,2,404,221,False,True
2023-11-01T09:14:35.758000Z,https://www.itwnazzagsumo.com/,www.itwnazzagsumo.com,2023-10-26T14:44:45Z,2023-10-26T14:44:45Z,True,False,False,False,0,-2,-2,False,True
2023-11-01T09:14:35.663000Z,https://supportonline-webusr.162-0-222-104.cprapid.com/urw-ptr/it/persone-e-famiglie/login-page.php?&sessionid=f808dafc2d9cc4176b70a11b7ef7a911#/1,supportonline-webusr.162-0-222-104.cprapid.com,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,False,True,True,True,2,19,342,False,True
2023-11-01T09:14:35.193000Z,https://kiii9uy.web.app/epoffpxebd,kiii9uy.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,24,False,True
2023-11-01T08:59:02.018000Z,https://jiiu7ytrr.web.app/epoffpxebd,jiiu7ytrr.web.app,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,False,True,True,True,2,12,24,False,True
2023-11-01T08:59:01.970000Z,https://gyyt6rew.web.app/epoffpxebd,gyyt6rew.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,24,False,True
2023-11-01T08:59:01.867000Z,https://bhhgtyr.web.app/epoffpxebd,bhhgtyr.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,24,False,True
2023-11-01T07:57:24.344000Z,https://bafybeidicdrgtsinfcw4nrf52g2lx2u7bg6qru4jmauaj5vizux6fjjk4q.ipfs.dweb.link/plx2ayallx.html#phishing-dpdhl@dhl.com,bafybeidicdrgtsinfcw4nrf52g2lx2u7bg6qru4jmauaj5vizux6fjjk4q.ipfs.dweb.link,2017-02-24T01:05:26.675Z,2023-01-23T21:09:56.296Z,True,True,True,True,1,-1,39,False,True
2023-11-01T07:57:24.294000Z,https://billing-dhl.id-986545.com/nTIYsnIT9UvuZNAv7JguZ5cWiVo3n68P8GiHzJRQWQ5fBeXPpwMiE0S9FG/AUTH,billing-dhl.id-986545.com,2023-10-12T11:26:40Z,2023-10-12T11:26:41Z,True,False,False,False,0,-2,-2,False,True
2023-11-01T07:42:22.576000Z,https://wordpress-purple-kangaroo-medomarina4505317.codeanyapp.com/five/tren/A.php?Billi=1#KJSDKJhjghtyuUJSUSQUIQSIklklsisiiIUZIUZEJQSJkkjsJSJS,wordpress-purple-kangaroo-medomarina4505317.codeanyapp.com,2016-07-04T14:54:28Z,2022-09-22T09:39:46Z,False,True,True,True,2,91,148,False,True
2023-11-01T07:11:58.241000Z,https://jhgktgf.com/,jhgktgf.com,2023-10-24T02:13:49Z,2023-10-24T02:13:49Z,True,False,False,False,0,-2,-2,True,False
2023-11-01T06:18:11.034000Z,https://site-641916.webflow.io/,site-641916.webflow.io,2013-05-08T02:20:57Z,2023-07-27T13:14:14Z,True,True,True,True,2,54,29,False,True
2023-11-01T05:08:21.750000Z,https://site-641916.webflow.io/,site-641916.webflow.io,2013-05-08T02:20:57Z,2023-07-27T13:14:14Z,True,True,True,True,2,54,29,False,True
2023-11-01T04:07:00.280000Z,https://processingmarijuana.com/Rakuten/index.php,processingmarijuana.com,2022-01-26T19:08:54Z,2023-04-23T07:03:22Z,True,False,False,False,0,-2,-2,False,False
2023-11-01T04:06:59.935000Z,https://645mlo2y.com/Rakuten/index.php,645mlo2y.com,2022-12-04T10:19:49Z,2023-10-30T14:26:46Z,True,False,False,False,0,-2,-2,False,False
2023-11-01T02:14:13.848000Z,https://axfs.za.com/zaa/home-secure-login.html,axfs.za.com,1998-03-24T05:00:00Z,2022-09-17T16:20:53Z,True,True,False,True,2,5,23,False,True
2023-11-01T02:14:13.839000Z,https://portalmporcust.webcindario.com,portalmporcust.webcindario.com,2001-02-28T12:45:04Z,2023-02-23T00:27:58Z,False,True,True,True,2,53,31,False,True
2023-11-01T00:03:48.649000Z,https://bofaaaa0001.mory2210.repl.co/step-4.php,bofaaaa0001.mory2210.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,27,False,True
2023-11-01T00:03:48.552000Z,https://bofaaaa0001.mory2210.repl.co/step-3.php,bofaaaa0001.mory2210.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,42,False,True
2023-11-01T00:03:48.454000Z,https://bofaaaa0001.mory2210.repl.co/step-2.php,bofaaaa0001.mory2210.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,27,False,True
2023-11-01T00:03:47.142000Z,https://evd.lotesalaventa.com/i/e.html?u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==k4UZgI93p1e3nIdiYSZjElgLO7o6REvxIuECSWqg9wAIUSuvLCXQ4ieWY55sfvQu?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==2EYWsvsFy79bxQuxUY0pzSwAfHXjWfKeUp1FqC87fvqkR6aoQCzsP3KZtYD6AbyJ?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==H0DTJUuW1nWWcavsDYX0XYcRNKQf0AsbO5qYkiKFn4vIctSJAhocQ0hAH9LJejgv?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==LL1QXxKwUVEdFgPNyWV9fYVbLs9XI8hTTbPYqVCYCUwaDcyCY3ul7VsuH1gNcQcW?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==cTePl7i0VflktU5Of82YoT9dfCNj485zZZumoglxZ73ks2HWjfImKt0Poxo8DXCU?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==72Fu34w5SQDZczZNQjN2aygSi0Zke9yjPbjUPlHE2I95bWXwPUZEg537ktaC19cK?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==QmhDlTJ4cTFCQPAK7YU7KYSQlYkyoIgbaE6QLFgW3on7Yvhx8XsfzN0gC6Ambt0S?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==JyAXOCPnlKAO7E5lszKywb0UEfWqEne5NfJo3UubZWJNL6nKDsQDPKnu86OedspO?dgtw5&u=flymadinah.com/dina/bbnngfggdg/c2FuZHJhLmFtb3V6ZWdoQGV2ZC5mcg==,evd.lotesalaventa.com,2022-11-30T12:06:50Z,2022-11-30T12:08:10Z,True,False,False,True,2,27,48,False,True
2023-11-01T00:03:44.768000Z,https://ipfs.io/ipfs/QmNdspQyx9YXMjuLhNjNUHVQNxys6sxp3EUNvQndHENVS4,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,49,False,False
2023-11-01T00:03:43.329000Z,https://ipfs.io/ipfs/QmS69vKg5CGa4QJfwYD6cSNcgqfaDW1NwQUAK21fFFBefG,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,49,False,False
2023-11-01T00:03:43.221000Z,https://wooden-adorable-lightyear.glitch.me/jab.html,wooden-adorable-lightyear.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,23,False,True
2023-11-01T00:03:42.793000Z,https://ipfs.io/ipfs/QmUKDvGU744aTfW3fbmZhHcjLBCLcgpmva81cJs6ZPnNKM,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,49,False,False
2023-11-01T00:03:41.759000Z,https://ipfs.io/ipfs/QmeroyDtNcjFBiJF6exWmTzPXLEN7RherhN7uKYvXVi9dM,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,49,False,False
